Fields,BoundingBox,X,Y,left,top,right,bottom,id
572,"[-93.1725669415195,44.9937839210309;-93.1724919415195,44.9937909210309]","[-93.1725669415195,-93.1724919415195,-93.1724919415195,-93.1725669415195,-93.1725669415195,NaN]","[44.9937909210309,44.9937909210309,44.9937839210309,44.9937839210309,44.9937909210309,NaN]",-93.17257304,44.99379782,-93.17249804,44.99379082,583
573,"[-93.1725749964019,44.9937768186476;-93.1724999964019,44.9937838186476]","[-93.1725749964019,-93.1724999964019,-93.1724999964019,-93.1725749964019,-93.1725749964019,NaN]","[44.9937838186476,44.9937838186476,44.9937768186476,44.9937768186476,44.9937838186476,NaN]",-93.17257304,44.99379082,-93.17249804,44.99378382,584
574,"[-93.1725726559713,44.9937698365126;-93.1724976559713,44.9937768365126]","[-93.1725726559713,-93.1724976559713,-93.1724976559713,-93.1725726559713,-93.1725726559713,NaN]","[44.9937768365126,44.9937768365126,44.9937698365126,44.9937698365126,44.9937768365126,NaN]",-93.17257304,44.99378382,-93.17249804,44.99377682,585
575,"[-93.1725696847920,44.9937632378578;-93.1724946847920,44.9937702378578]","[-93.1725696847920,-93.1724946847920,-93.1724946847920,-93.1725696847920,-93.1725696847920,NaN]","[44.9937702378578,44.9937702378578,44.9937632378578,44.9937632378578,44.9937702378578,NaN]",-93.17257304,44.99377682,-93.17249804,44.99376982,586
576,"[-93.1725694571392,44.9937568020349;-93.1724944571392,44.9937638020349]","[-93.1725694571392,-93.1724944571392,-93.1724944571392,-93.1725694571392,-93.1725694571392,NaN]","[44.9937638020349,44.9937638020349,44.9937568020349,44.9937568020349,44.9937638020349,NaN]",-93.17257304,44.99376982,-93.17249804,44.99376282,587
577,"[-93.1725018400734,44.9940884992661;-93.1724268400734,44.9940954992661]","[-93.1725018400734,-93.1724268400734,-93.1724268400734,-93.1725018400734,-93.1725018400734,NaN]","[44.9940954992661,44.9940954992661,44.9940884992661,44.9940884992661,44.9940954992661,NaN]",-93.17249804,44.99409882,-93.17242304,44.99409182,589
578,"[-93.1725004107249,44.9940813107888;-93.1724254107249,44.9940883107888]","[-93.1725004107249,-93.1724254107249,-93.1724254107249,-93.1725004107249,-93.1725004107249,NaN]","[44.9940883107888,44.9940883107888,44.9940813107888,44.9940813107888,44.9940883107888,NaN]",-93.17249804,44.99409182,-93.17242304,44.99408482,590
579,"[-93.1724947215802,44.9940740935027;-93.1724197215802,44.9940810935027]","[-93.1724947215802,-93.1724197215802,-93.1724197215802,-93.1724947215802,-93.1724947215802,NaN]","[44.9940810935027,44.9940810935027,44.9940740935027,44.9940740935027,44.9940810935027,NaN]",-93.17249804,44.99408482,-93.17242304,44.99407782,591
580,"[-93.1724930136782,44.9940667027920;-93.1724180136782,44.9940737027920]","[-93.1724930136782,-93.1724180136782,-93.1724180136782,-93.1724930136782,-93.1724930136782,NaN]","[44.9940737027920,44.9940737027920,44.9940667027920,44.9940667027920,44.9940737027920,NaN]",-93.17249804,44.99407782,-93.17242304,44.99407082,592
581,"[-93.1724984721654,44.9940595345559;-93.1724234721654,44.9940665345559]","[-93.1724984721654,-93.1724234721654,-93.1724234721654,-93.1724984721654,-93.1724984721654,NaN]","[44.9940665345559,44.9940665345559,44.9940595345559,44.9940595345559,44.9940665345559,NaN]",-93.17249804,44.99407082,-93.17242304,44.99406382,593
582,"[-93.1724990631481,44.9940526439491;-93.1724240631481,44.9940596439491]","[-93.1724990631481,-93.1724240631481,-93.1724240631481,-93.1724990631481,-93.1724990631481,NaN]","[44.9940596439491,44.9940596439491,44.9940526439491,44.9940526439491,44.9940596439491,NaN]",-93.17249804,44.99406382,-93.17242304,44.99405682,594
583,"[-93.1724936710623,44.9940452229872;-93.1724186710623,44.9940522229872]","[-93.1724936710623,-93.1724186710623,-93.1724186710623,-93.1724936710623,-93.1724936710623,NaN]","[44.9940522229872,44.9940522229872,44.9940452229872,44.9940452229872,44.9940522229872,NaN]",-93.17249804,44.99405682,-93.17242304,44.99404982,595
584,"[-93.1724922796782,44.9940379116704;-93.1724172796782,44.9940449116704]","[-93.1724922796782,-93.1724172796782,-93.1724172796782,-93.1724922796782,-93.1724922796782,NaN]","[44.9940449116704,44.9940449116704,44.9940379116704,44.9940379116704,44.9940449116704,NaN]",-93.17249804,44.99404982,-93.17242304,44.99404282,596
585,"[-93.1724963447010,44.9940305905009;-93.1724213447010,44.9940375905009]","[-93.1724963447010,-93.1724213447010,-93.1724213447010,-93.1724963447010,-93.1724963447010,NaN]","[44.9940375905009,44.9940375905009,44.9940305905009,44.9940305905009,44.9940375905009,NaN]",-93.17249804,44.99404282,-93.17242304,44.99403582,597
586,"[-93.1724962339475,44.9940235569990;-93.1724212339475,44.9940305569990]","[-93.1724962339475,-93.1724212339475,-93.1724212339475,-93.1724962339475,-93.1724962339475,NaN]","[44.9940305569990,44.9940305569990,44.9940235569990,44.9940235569990,44.9940305569990,NaN]",-93.17249804,44.99403582,-93.17242304,44.99402882,598
587,"[-93.1724947584802,44.9940163303721;-93.1724197584802,44.9940233303721]","[-93.1724947584802,-93.1724197584802,-93.1724197584802,-93.1724947584802,-93.1724947584802,NaN]","[44.9940233303721,44.9940233303721,44.9940163303721,44.9940163303721,44.9940233303721,NaN]",-93.17249804,44.99402882,-93.17242304,44.99402182,599
588,"[-93.1724938020324,44.9940093812473;-93.1724188020324,44.9940163812473]","[-93.1724938020324,-93.1724188020324,-93.1724188020324,-93.1724938020324,-93.1724938020324,NaN]","[44.9940163812473,44.9940163812473,44.9940093812473,44.9940093812473,44.9940163812473,NaN]",-93.17249804,44.99402182,-93.17242304,44.99401482,600
589,"[-93.1724970001492,44.9940024290935;-93.1724220001492,44.9940094290935]","[-93.1724970001492,-93.1724220001492,-93.1724220001492,-93.1724970001492,-93.1724970001492,NaN]","[44.9940094290935,44.9940094290935,44.9940024290935,44.9940024290935,44.9940094290935,NaN]",-93.17249804,44.99401482,-93.17242304,44.99400782,601
590,"[-93.1724975994323,44.9939957035192;-93.1724225994323,44.9940027035192]","[-93.1724975994323,-93.1724225994323,-93.1724225994323,-93.1724975994323,-93.1724975994323,NaN]","[44.9940027035192,44.9940027035192,44.9939957035192,44.9939957035192,44.9940027035192,NaN]",-93.17249804,44.99400782,-93.17242304,44.99400082,602
591,"[-93.1724947457704,44.9939884745083;-93.1724197457704,44.9939954745083]","[-93.1724947457704,-93.1724197457704,-93.1724197457704,-93.1724947457704,-93.1724947457704,NaN]","[44.9939954745083,44.9939954745083,44.9939884745083,44.9939884745083,44.9939954745083,NaN]",-93.17249804,44.99400082,-93.17242304,44.99399382,603
592,"[-93.1724947769250,44.9939816582261;-93.1724197769250,44.9939886582261]","[-93.1724947769250,-93.1724197769250,-93.1724197769250,-93.1724947769250,-93.1724947769250,NaN]","[44.9939886582261,44.9939886582261,44.9939816582261,44.9939816582261,44.9939886582261,NaN]",-93.17249804,44.99399382,-93.17242304,44.99398682,604
593,"[-93.1724975966855,44.9939739730470;-93.1724225966855,44.9939809730470]","[-93.1724975966855,-93.1724225966855,-93.1724225966855,-93.1724975966855,-93.1724975966855,NaN]","[44.9939809730470,44.9939809730470,44.9939739730470,44.9939739730470,44.9939809730470,NaN]",-93.17249804,44.99398682,-93.17242304,44.99397982,605
594,"[-93.1724964158213,44.9939668855635;-93.1724214158213,44.9939738855635]","[-93.1724964158213,-93.1724214158213,-93.1724214158213,-93.1724964158213,-93.1724964158213,NaN]","[44.9939738855635,44.9939738855635,44.9939668855635,44.9939668855635,44.9939738855635,NaN]",-93.17249804,44.99397982,-93.17242304,44.99397282,606
595,"[-93.1724928258551,44.9939599471240;-93.1724178258551,44.9939669471240]","[-93.1724928258551,-93.1724178258551,-93.1724178258551,-93.1724928258551,-93.1724928258551,NaN]","[44.9939669471240,44.9939669471240,44.9939599471240,44.9939599471240,44.9939669471240,NaN]",-93.17249804,44.99397282,-93.17242304,44.99396582,607
596,"[-93.1724925827025,44.9939525649483;-93.1724175827025,44.9939595649483]","[-93.1724925827025,-93.1724175827025,-93.1724175827025,-93.1724925827025,-93.1724925827025,NaN]","[44.9939595649483,44.9939595649483,44.9939525649483,44.9939525649483,44.9939595649483,NaN]",-93.17249804,44.99396582,-93.17242304,44.99395882,608
597,"[-93.1724955591289,44.9939453441569;-93.1724205591289,44.9939523441569]","[-93.1724955591289,-93.1724205591289,-93.1724205591289,-93.1724955591289,-93.1724955591289,NaN]","[44.9939523441569,44.9939523441569,44.9939453441569,44.9939453441569,44.9939523441569,NaN]",-93.17249804,44.99395882,-93.17242304,44.99395182,609
598,"[-93.1724956290934,44.9939386681202;-93.1724206290934,44.9939456681202]","[-93.1724956290934,-93.1724206290934,-93.1724206290934,-93.1724956290934,-93.1724956290934,NaN]","[44.9939456681202,44.9939456681202,44.9939386681202,44.9939386681202,44.9939456681202,NaN]",-93.17249804,44.99395182,-93.17242304,44.99394482,610
599,"[-93.1724911148986,44.9939312586306;-93.1724161148986,44.9939382586306]","[-93.1724911148986,-93.1724161148986,-93.1724161148986,-93.1724911148986,-93.1724911148986,NaN]","[44.9939382586306,44.9939382586306,44.9939312586306,44.9939312586306,44.9939382586306,NaN]",-93.17249804,44.99394482,-93.17242304,44.99393782,611
600,"[-93.1724903583433,44.9939236714915;-93.1724153583433,44.9939306714915]","[-93.1724903583433,-93.1724153583433,-93.1724153583433,-93.1724903583433,-93.1724903583433,NaN]","[44.9939306714915,44.9939306714915,44.9939236714915,44.9939236714915,44.9939306714915,NaN]",-93.17249804,44.99393782,-93.17242304,44.99393082,612
601,"[-93.1724963688548,44.9939170154088;-93.1724213688548,44.9939240154088]","[-93.1724963688548,-93.1724213688548,-93.1724213688548,-93.1724963688548,-93.1724963688548,NaN]","[44.9939240154088,44.9939240154088,44.9939170154088,44.9939170154088,44.9939240154088,NaN]",-93.17249804,44.99393082,-93.17242304,44.99392382,613
602,"[-93.1724947943179,44.9939106539634;-93.1724197943179,44.9939176539634]","[-93.1724947943179,-93.1724197943179,-93.1724197943179,-93.1724947943179,-93.1724947943179,NaN]","[44.9939176539634,44.9939176539634,44.9939106539634,44.9939106539634,44.9939176539634,NaN]",-93.17249804,44.99392382,-93.17242304,44.99391682,614
603,"[-93.1724923065825,44.9939034630797;-93.1724173065825,44.9939104630797]","[-93.1724923065825,-93.1724173065825,-93.1724173065825,-93.1724923065825,-93.1724923065825,NaN]","[44.9939104630797,44.9939104630797,44.9939034630797,44.9939034630797,44.9939104630797,NaN]",-93.17249804,44.99391682,-93.17242304,44.99390982,615
604,"[-93.1724922867251,44.9938962988829;-93.1724172867251,44.9939032988829]","[-93.1724922867251,-93.1724172867251,-93.1724172867251,-93.1724922867251,-93.1724922867251,NaN]","[44.9939032988829,44.9939032988829,44.9938962988829,44.9938962988829,44.9939032988829,NaN]",-93.17249804,44.99390982,-93.17242304,44.99390282,616
605,"[-93.1725007768260,44.9938893330558;-93.1724257768260,44.9938963330558]","[-93.1725007768260,-93.1724257768260,-93.1724257768260,-93.1725007768260,-93.1725007768260,NaN]","[44.9938963330558,44.9938963330558,44.9938893330558,44.9938893330558,44.9938963330558,NaN]",-93.17249804,44.99390282,-93.17242304,44.99389582,617
606,"[-93.1724966715891,44.9938829164583;-93.1724216715891,44.9938899164583]","[-93.1724966715891,-93.1724216715891,-93.1724216715891,-93.1724966715891,-93.1724966715891,NaN]","[44.9938899164583,44.9938899164583,44.9938829164583,44.9938829164583,44.9938899164583,NaN]",-93.17249804,44.99389582,-93.17242304,44.99388882,618
607,"[-93.1724912506532,44.9938755881212;-93.1724162506532,44.9938825881212]","[-93.1724912506532,-93.1724162506532,-93.1724162506532,-93.1724912506532,-93.1724912506532,NaN]","[44.9938825881212,44.9938825881212,44.9938755881212,44.9938755881212,44.9938825881212,NaN]",-93.17249804,44.99388882,-93.17242304,44.99388182,619
608,"[-93.1724904691590,44.9938684639831;-93.1724154691590,44.9938754639831]","[-93.1724904691590,-93.1724154691590,-93.1724154691590,-93.1724904691590,-93.1724904691590,NaN]","[44.9938754639831,44.9938754639831,44.9938684639831,44.9938684639831,44.9938754639831,NaN]",-93.17249804,44.99388182,-93.17242304,44.99387482,620
609,"[-93.1724967684329,44.9938607470066;-93.1724217684329,44.9938677470066]","[-93.1724967684329,-93.1724217684329,-93.1724217684329,-93.1724967684329,-93.1724967684329,NaN]","[44.9938677470066,44.9938677470066,44.9938607470066,44.9938607470066,44.9938677470066,NaN]",-93.17249804,44.99387482,-93.17242304,44.99386782,621
610,"[-93.1724961829616,44.9938535891374;-93.1724211829616,44.9938605891374]","[-93.1724961829616,-93.1724211829616,-93.1724211829616,-93.1724961829616,-93.1724961829616,NaN]","[44.9938605891374,44.9938605891374,44.9938535891374,44.9938535891374,44.9938605891374,NaN]",-93.17249804,44.99386782,-93.17242304,44.99386082,622
611,"[-93.1724933286177,44.9938469874529;-93.1724183286177,44.9938539874529]","[-93.1724933286177,-93.1724183286177,-93.1724183286177,-93.1724933286177,-93.1724933286177,NaN]","[44.9938539874529,44.9938539874529,44.9938469874529,44.9938469874529,44.9938539874529,NaN]",-93.17249804,44.99386082,-93.17242304,44.99385382,623
612,"[-93.1724905199813,44.9938404098918;-93.1724155199813,44.9938474098918]","[-93.1724905199813,-93.1724155199813,-93.1724155199813,-93.1724905199813,-93.1724905199813,NaN]","[44.9938474098918,44.9938474098918,44.9938404098918,44.9938404098918,44.9938474098918,NaN]",-93.17249804,44.99385382,-93.17242304,44.99384682,624
613,"[-93.1724957421191,44.9938333749260;-93.1724207421191,44.9938403749260]","[-93.1724957421191,-93.1724207421191,-93.1724207421191,-93.1724957421191,-93.1724957421191,NaN]","[44.9938403749260,44.9938403749260,44.9938333749260,44.9938333749260,44.9938403749260,NaN]",-93.17249804,44.99384682,-93.17242304,44.99383982,625
614,"[-93.1724962186965,44.9938263851107;-93.1724212186965,44.9938333851107]","[-93.1724962186965,-93.1724212186965,-93.1724212186965,-93.1724962186965,-93.1724962186965,NaN]","[44.9938333851107,44.9938333851107,44.9938263851107,44.9938263851107,44.9938333851107,NaN]",-93.17249804,44.99383982,-93.17242304,44.99383282,626
615,"[-93.1724934927946,44.9938195081607;-93.1724184927946,44.9938265081607]","[-93.1724934927946,-93.1724184927946,-93.1724184927946,-93.1724934927946,-93.1724934927946,NaN]","[44.9938265081607,44.9938265081607,44.9938195081607,44.9938195081607,44.9938265081607,NaN]",-93.17249804,44.99383282,-93.17242304,44.99382582,627
616,"[-93.1724915951485,44.9938123167972;-93.1724165951485,44.9938193167972]","[-93.1724915951485,-93.1724165951485,-93.1724165951485,-93.1724915951485,-93.1724915951485,NaN]","[44.9938193167972,44.9938193167972,44.9938123167972,44.9938123167972,44.9938193167972,NaN]",-93.17249804,44.99382582,-93.17242304,44.99381882,628
617,"[-93.1725016396761,44.9938053037089;-93.1724266396761,44.9938123037088]","[-93.1725016396761,-93.1724266396761,-93.1724266396761,-93.1725016396761,-93.1725016396761,NaN]","[44.9938123037088,44.9938123037088,44.9938053037089,44.9938053037089,44.9938123037088,NaN]",-93.17249804,44.99381882,-93.17242304,44.99381182,629
618,"[-93.1725009268288,44.9937983907509;-93.1724259268288,44.9938053907509]","[-93.1725009268288,-93.1724259268288,-93.1724259268288,-93.1725009268288,-93.1725009268288,NaN]","[44.9938053907509,44.9938053907509,44.9937983907509,44.9937983907509,44.9938053907509,NaN]",-93.17249804,44.99381182,-93.17242304,44.99380482,630
619,"[-93.1724947209485,44.9937914637091;-93.1724197209485,44.9937984637091]","[-93.1724947209485,-93.1724197209485,-93.1724197209485,-93.1724947209485,-93.1724947209485,NaN]","[44.9937984637091,44.9937984637091,44.9937914637091,44.9937914637091,44.9937984637091,NaN]",-93.17249804,44.99380482,-93.17242304,44.99379782,631
620,"[-93.1724908643921,44.9937844491033;-93.1724158643921,44.9937914491033]","[-93.1724908643921,-93.1724158643921,-93.1724158643921,-93.1724908643921,-93.1724908643921,NaN]","[44.9937914491033,44.9937914491033,44.9937844491033,44.9937844491033,44.9937914491033,NaN]",-93.17249804,44.99379782,-93.17242304,44.99379082,632
621,"[-93.1725003364893,44.9937772468710;-93.1724253364893,44.9937842468710]","[-93.1725003364893,-93.1724253364893,-93.1724253364893,-93.1725003364893,-93.1725003364893,NaN]","[44.9937842468710,44.9937842468710,44.9937772468710,44.9937772468710,44.9937842468710,NaN]",-93.17249804,44.99379082,-93.17242304,44.99378382,633
622,"[-93.1724982967535,44.9937697913840;-93.1724232967535,44.9937767913840]","[-93.1724982967535,-93.1724232967535,-93.1724232967535,-93.1724982967535,-93.1724982967535,NaN]","[44.9937767913840,44.9937767913840,44.9937697913840,44.9937697913840,44.9937767913840,NaN]",-93.17249804,44.99378382,-93.17242304,44.99377682,634
623,"[-93.1724954429155,44.9937627472944;-93.1724204429155,44.9937697472944]","[-93.1724954429155,-93.1724204429155,-93.1724204429155,-93.1724954429155,-93.1724954429155,NaN]","[44.9937697472944,44.9937697472944,44.9937627472944,44.9937627472944,44.9937697472944,NaN]",-93.17249804,44.99377682,-93.17242304,44.99376982,635
624,"[-93.1724929674767,44.9937564929145;-93.1724179674768,44.9937634929145]","[-93.1724929674767,-93.1724179674768,-93.1724179674768,-93.1724929674767,-93.1724929674767,NaN]","[44.9937634929145,44.9937634929145,44.9937564929145,44.9937564929145,44.9937634929145,NaN]",-93.17249804,44.99376982,-93.17242304,44.99376282,636
625,"[-93.1724276534382,44.9940884914676;-93.1723526534382,44.9940954914676]","[-93.1724276534382,-93.1723526534382,-93.1723526534382,-93.1724276534382,-93.1724276534382,NaN]","[44.9940954914676,44.9940954914676,44.9940884914676,44.9940884914676,44.9940954914676,NaN]",-93.17242304,44.99409882,-93.17234804,44.99409182,638
