Fields,BoundingBox,X,Y,left,top,right,bottom,id
946,"[-93.1740101490220,44.9928019296642;-93.1739351490220,44.9928079296642]","[-93.1740101490220,-93.1739351490220,-93.1739351490220,-93.1740101490220,-93.1740101490220,NaN]","[44.9928079296642,44.9928079296642,44.9928019296642,44.9928019296642,44.9928079296642,NaN]",1231,-93.17410154,44.99284867,-93.17402654,44.99284267
947,"[-93.1740085787731,44.9927955710926;-93.1739335787731,44.9928015710926]","[-93.1740085787731,-93.1739335787731,-93.1739335787731,-93.1740085787731,-93.1740085787731,NaN]","[44.9928015710926,44.9928015710926,44.9927955710926,44.9927955710926,44.9928015710926,NaN]",1232,-93.17410154,44.99284267,-93.17402654,44.99283667
948,"[-93.1740069927741,44.9927886095721;-93.1739319927741,44.9927946095721]","[-93.1740069927741,-93.1739319927741,-93.1739319927741,-93.1740069927741,-93.1740069927741,NaN]","[44.9927946095721,44.9927946095721,44.9927886095721,44.9927886095721,44.9927946095721,NaN]",1233,-93.17410154,44.99283667,-93.17402654,44.99283067
949,"[-93.1740092417515,44.9927825521494;-93.1739342417515,44.9927885521494]","[-93.1740092417515,-93.1739342417515,-93.1739342417515,-93.1740092417515,-93.1740092417515,NaN]","[44.9927885521494,44.9927885521494,44.9927825521494,44.9927825521494,44.9927885521494,NaN]",1234,-93.17410154,44.99283067,-93.17402654,44.99282467
950,"[-93.1740098581839,44.9927756950409;-93.1739348581839,44.9927816950409]","[-93.1740098581839,-93.1739348581839,-93.1739348581839,-93.1740098581839,-93.1740098581839,NaN]","[44.9927816950409,44.9927816950409,44.9927756950409,44.9927756950409,44.9927816950409,NaN]",1235,-93.17410154,44.99282467,-93.17402654,44.99281867
951,"[-93.1740067622020,44.9927695757890;-93.1739317622020,44.9927755757890]","[-93.1740067622020,-93.1739317622020,-93.1739317622020,-93.1740067622020,-93.1740067622020,NaN]","[44.9927755757890,44.9927755757890,44.9927695757890,44.9927695757890,44.9927755757890,NaN]",1236,-93.17410154,44.99281867,-93.17402654,44.99281267
952,"[-93.1740076471492,44.9927631547029;-93.1739326471492,44.9927691547029]","[-93.1740076471492,-93.1739326471492,-93.1739326471492,-93.1740076471492,-93.1740076471492,NaN]","[44.9927691547029,44.9927691547029,44.9927631547029,44.9927631547029,44.9927691547029,NaN]",1237,-93.17410154,44.99281267,-93.17402654,44.99280667
953,"[-93.1740117425398,44.9927553439755;-93.1739367425398,44.9927613439755]","[-93.1740117425398,-93.1739367425398,-93.1739367425398,-93.1740117425398,-93.1740117425398,NaN]","[44.9927613439755,44.9927613439755,44.9927553439755,44.9927553439755,44.9927613439755,NaN]",1238,-93.17410154,44.99280667,-93.17402654,44.99280067
954,"[-93.1740090773671,44.9927478951035;-93.1739340773671,44.9927538951035]","[-93.1740090773671,-93.1739340773671,-93.1739340773671,-93.1740090773671,-93.1740090773671,NaN]","[44.9927538951035,44.9927538951035,44.9927478951035,44.9927478951035,44.9927538951035,NaN]",1239,-93.17410154,44.99280067,-93.17402654,44.99279467
955,"[-93.1740069315270,44.9927417872004;-93.1739319315270,44.9927477872004]","[-93.1740069315270,-93.1739319315270,-93.1739319315270,-93.1740069315270,-93.1740069315270,NaN]","[44.9927477872004,44.9927477872004,44.9927417872004,44.9927417872004,44.9927477872004,NaN]",1240,-93.17410154,44.99279467,-93.17402654,44.99278867
956,"[-93.1740072364603,44.9927354440348;-93.1739322364603,44.9927414440348]","[-93.1740072364603,-93.1739322364603,-93.1739322364603,-93.1740072364603,-93.1740072364603,NaN]","[44.9927414440348,44.9927414440348,44.9927354440348,44.9927354440348,44.9927414440348,NaN]",1241,-93.17410154,44.99278867,-93.17402654,44.99278267
957,"[-93.1740090241794,44.9927289266611;-93.1739340241795,44.9927349266611]","[-93.1740090241794,-93.1739340241795,-93.1739340241795,-93.1740090241794,-93.1740090241794,NaN]","[44.9927349266611,44.9927349266611,44.9927289266611,44.9927289266611,44.9927349266611,NaN]",1242,-93.17410154,44.99278267,-93.17402654,44.99277667
958,"[-93.1740098600824,44.9927224856412;-93.1739348600824,44.9927284856412]","[-93.1740098600824,-93.1739348600824,-93.1739348600824,-93.1740098600824,-93.1740098600824,NaN]","[44.9927284856412,44.9927284856412,44.9927224856412,44.9927224856412,44.9927284856412,NaN]",1243,-93.17410154,44.99277667,-93.17402654,44.99277067
959,"[-93.1740062887911,44.9927159377296;-93.1739312887911,44.9927219377296]","[-93.1740062887911,-93.1739312887911,-93.1739312887911,-93.1740062887911,-93.1740062887911,NaN]","[44.9927219377296,44.9927219377296,44.9927159377296,44.9927159377296,44.9927219377296,NaN]",1244,-93.17410154,44.99277067,-93.17402654,44.99276467
960,"[-93.1740091769025,44.9927092602876;-93.1739341769025,44.9927152602876]","[-93.1740091769025,-93.1739341769025,-93.1739341769025,-93.1740091769025,-93.1740091769025,NaN]","[44.9927152602876,44.9927152602876,44.9927092602876,44.9927092602876,44.9927152602876,NaN]",1245,-93.17410154,44.99276467,-93.17402654,44.99275867
961,"[-93.1739370099141,44.9930244114350;-93.1738620099141,44.9930304114350]","[-93.1739370099141,-93.1738620099141,-93.1738620099141,-93.1739370099141,-93.1739370099141,NaN]","[44.9930304114350,44.9930304114350,44.9930244114350,44.9930244114350,44.9930304114350,NaN]",1261,-93.17402654,44.99304667,-93.17395154,44.99304067
962,"[-93.1739358420428,44.9930179012625;-93.1738608420428,44.9930239012625]","[-93.1739358420428,-93.1738608420428,-93.1738608420428,-93.1739358420428,-93.1739358420428,NaN]","[44.9930239012625,44.9930239012625,44.9930179012625,44.9930179012625,44.9930239012625,NaN]",1262,-93.17402654,44.99304067,-93.17395154,44.99303467
963,"[-93.1739341139905,44.9930121596471;-93.1738591139905,44.9930181596471]","[-93.1739341139905,-93.1738591139905,-93.1738591139905,-93.1739341139905,-93.1739341139905,NaN]","[44.9930181596471,44.9930181596471,44.9930121596471,44.9930121596471,44.9930181596471,NaN]",1263,-93.17402654,44.99303467,-93.17395154,44.99302867
964,"[-93.1739345959787,44.9930054840215;-93.1738595959787,44.9930114840215]","[-93.1739345959787,-93.1738595959787,-93.1738595959787,-93.1739345959787,-93.1739345959787,NaN]","[44.9930114840215,44.9930114840215,44.9930054840215,44.9930054840215,44.9930114840215,NaN]",1264,-93.17402654,44.99302867,-93.17395154,44.99302267
965,"[-93.1739386870431,44.9929989498063;-93.1738636870431,44.9930049498063]","[-93.1739386870431,-93.1738636870431,-93.1738636870431,-93.1739386870431,-93.1739386870431,NaN]","[44.9930049498063,44.9930049498063,44.9929989498063,44.9929989498063,44.9930049498063,NaN]",1265,-93.17402654,44.99302267,-93.17395154,44.99301667
966,"[-93.1739374920667,44.9929916969000;-93.1738624920667,44.9929976969000]","[-93.1739374920667,-93.1738624920667,-93.1738624920667,-93.1739374920667,-93.1739374920667,NaN]","[44.9929976969000,44.9929976969000,44.9929916969000,44.9929916969000,44.9929976969000,NaN]",1266,-93.17402654,44.99301667,-93.17395154,44.99301067
967,"[-93.1739330064798,44.9929849730638;-93.1738580064798,44.9929909730638]","[-93.1739330064798,-93.1738580064798,-93.1738580064798,-93.1739330064798,-93.1739330064798,NaN]","[44.9929909730638,44.9929909730638,44.9929849730638,44.9929849730638,44.9929909730638,NaN]",1267,-93.17402654,44.99301067,-93.17395154,44.99300467
968,"[-93.1739333144296,44.9929784269447;-93.1738583144296,44.9929844269447]","[-93.1739333144296,-93.1738583144296,-93.1738583144296,-93.1739333144296,-93.1739333144296,NaN]","[44.9929844269447,44.9929844269447,44.9929784269447,44.9929784269447,44.9929844269447,NaN]",1268,-93.17402654,44.99300467,-93.17395154,44.99299867
969,"[-93.1739381444906,44.9929717828911;-93.1738631444906,44.9929777828911]","[-93.1739381444906,-93.1738631444906,-93.1738631444906,-93.1739381444906,-93.1739381444906,NaN]","[44.9929777828911,44.9929777828911,44.9929717828911,44.9929717828911,44.9929777828911,NaN]",1269,-93.17402654,44.99299867,-93.17395154,44.99299267
970,"[-93.1739390113884,44.9929639131329;-93.1738640113884,44.9929699131329]","[-93.1739390113884,-93.1738640113884,-93.1738640113884,-93.1739390113884,-93.1739390113884,NaN]","[44.9929699131329,44.9929699131329,44.9929639131329,44.9929639131329,44.9929699131329,NaN]",1270,-93.17402654,44.99299267,-93.17395154,44.99298667
971,"[-93.1739307623024,44.9929573341863;-93.1738557623024,44.9929633341863]","[-93.1739307623024,-93.1738557623024,-93.1738557623024,-93.1739307623024,-93.1739307623024,NaN]","[44.9929633341863,44.9929633341863,44.9929573341863,44.9929573341863,44.9929633341863,NaN]",1271,-93.17402654,44.99298667,-93.17395154,44.99298067
972,"[-93.1739310752686,44.9929509216764;-93.1738560752687,44.9929569216764]","[-93.1739310752686,-93.1738560752687,-93.1738560752687,-93.1739310752686,-93.1739310752686,NaN]","[44.9929569216764,44.9929569216764,44.9929509216764,44.9929509216764,44.9929569216764,NaN]",1272,-93.17402654,44.99298067,-93.17395154,44.99297467
973,"[-93.1739331502806,44.9929439958706;-93.1738581502806,44.9929499958706]","[-93.1739331502806,-93.1738581502806,-93.1738581502806,-93.1739331502806,-93.1739331502806,NaN]","[44.9929499958706,44.9929499958706,44.9929439958706,44.9929439958706,44.9929499958706,NaN]",1273,-93.17402654,44.99297467,-93.17395154,44.99296867
974,"[-93.1739342986412,44.9929364249668;-93.1738592986412,44.9929424249668]","[-93.1739342986412,-93.1738592986412,-93.1738592986412,-93.1739342986412,-93.1739342986412,NaN]","[44.9929424249668,44.9929424249668,44.9929364249668,44.9929364249668,44.9929424249668,NaN]",1274,-93.17402654,44.99296867,-93.17395154,44.99296267
975,"[-93.1739327424213,44.9929298603115;-93.1738577424213,44.9929358603115]","[-93.1739327424213,-93.1738577424213,-93.1738577424213,-93.1739327424213,-93.1739327424213,NaN]","[44.9929358603115,44.9929358603115,44.9929298603115,44.9929298603115,44.9929358603115,NaN]",1275,-93.17402654,44.99296267,-93.17395154,44.99295667
976,"[-93.1739343599131,44.9929234012634;-93.1738593599131,44.9929294012634]","[-93.1739343599131,-93.1738593599131,-93.1738593599131,-93.1739343599131,-93.1739343599131,NaN]","[44.9929294012634,44.9929294012634,44.9929234012634,44.9929234012634,44.9929294012634,NaN]",1276,-93.17402654,44.99295667,-93.17395154,44.99295067
977,"[-93.1739376097192,44.9929167201247;-93.1738626097192,44.9929227201247]","[-93.1739376097192,-93.1738626097192,-93.1738626097192,-93.1739376097192,-93.1739376097192,NaN]","[44.9929227201247,44.9929227201247,44.9929167201247,44.9929167201247,44.9929227201247,NaN]",1277,-93.17402654,44.99295067,-93.17395154,44.99294467
978,"[-93.1739365092684,44.9929103231208;-93.1738615092685,44.9929163231208]","[-93.1739365092684,-93.1738615092685,-93.1738615092685,-93.1739365092684,-93.1739365092684,NaN]","[44.9929163231208,44.9929163231208,44.9929103231208,44.9929103231208,44.9929163231208,NaN]",1278,-93.17402654,44.99294467,-93.17395154,44.99293867
979,"[-93.1739325850665,44.9929041230994;-93.1738575850665,44.9929101230994]","[-93.1739325850665,-93.1738575850665,-93.1738575850665,-93.1739325850665,-93.1739325850665,NaN]","[44.9929101230994,44.9929101230994,44.9929041230994,44.9929041230994,44.9929101230994,NaN]",1279,-93.17402654,44.99293867,-93.17395154,44.99293267
980,"[-93.1739358649203,44.9928976458481;-93.1738608649203,44.9929036458481]","[-93.1739358649203,-93.1738608649203,-93.1738608649203,-93.1739358649203,-93.1739358649203,NaN]","[44.9929036458481,44.9929036458481,44.9928976458481,44.9928976458481,44.9929036458481,NaN]",1280,-93.17402654,44.99293267,-93.17395154,44.99292667
981,"[-93.1739368544451,44.9928897094950;-93.1738618544451,44.9928957094950]","[-93.1739368544451,-93.1738618544451,-93.1738618544451,-93.1739368544451,-93.1739368544451,NaN]","[44.9928957094950,44.9928957094950,44.9928897094950,44.9928897094950,44.9928957094950,NaN]",1281,-93.17402654,44.99292667,-93.17395154,44.99292067
982,"[-93.1739356350270,44.9928826963500;-93.1738606350270,44.9928886963500]","[-93.1739356350270,-93.1738606350270,-93.1738606350270,-93.1739356350270,-93.1739356350270,NaN]","[44.9928886963500,44.9928886963500,44.9928826963500,44.9928826963500,44.9928886963500,NaN]",1282,-93.17402654,44.99292067,-93.17395154,44.99291467
983,"[-93.1739326144003,44.9928755033526;-93.1738576144003,44.9928815033526]","[-93.1739326144003,-93.1738576144003,-93.1738576144003,-93.1739326144003,-93.1739326144003,NaN]","[44.9928815033526,44.9928815033526,44.9928755033526,44.9928755033526,44.9928815033526,NaN]",1283,-93.17402654,44.99291467,-93.17395154,44.99290867
984,"[-93.1739363986140,44.9928689839051;-93.1738613986140,44.9928749839051]","[-93.1739363986140,-93.1738613986140,-93.1738613986140,-93.1739363986140,-93.1739363986140,NaN]","[44.9928749839051,44.9928749839051,44.9928689839051,44.9928689839051,44.9928749839051,NaN]",1284,-93.17402654,44.99290867,-93.17395154,44.99290267
985,"[-93.1739373887154,44.9928625264937;-93.1738623887154,44.9928685264937]","[-93.1739373887154,-93.1738623887154,-93.1738623887154,-93.1739373887154,-93.1739373887154,NaN]","[44.9928685264937,44.9928685264937,44.9928625264937,44.9928625264937,44.9928685264937,NaN]",1285,-93.17402654,44.99290267,-93.17395154,44.99289667
986,"[-93.1739370202095,44.9928566735514;-93.1738620202095,44.9928626735514]","[-93.1739370202095,-93.1738620202095,-93.1738620202095,-93.1739370202095,-93.1739370202095,NaN]","[44.9928626735514,44.9928626735514,44.9928566735514,44.9928566735514,44.9928626735514,NaN]",1286,-93.17402654,44.99289667,-93.17395154,44.99289067
987,"[-93.1739312562794,44.9928499302003;-93.1738562562794,44.9928559302003]","[-93.1739312562794,-93.1738562562794,-93.1738562562794,-93.1739312562794,-93.1739312562794,NaN]","[44.9928559302003,44.9928559302003,44.9928499302003,44.9928499302003,44.9928559302003,NaN]",1287,-93.17402654,44.99289067,-93.17395154,44.99288467
988,"[-93.1739329373489,44.9928430916604;-93.1738579373489,44.9928490916604]","[-93.1739329373489,-93.1738579373489,-93.1738579373489,-93.1739329373489,-93.1739329373489,NaN]","[44.9928490916604,44.9928490916604,44.9928430916604,44.9928430916604,44.9928490916604,NaN]",1288,-93.17402654,44.99288467,-93.17395154,44.99287867
989,"[-93.1739375748282,44.9928366817491;-93.1738625748282,44.9928426817491]","[-93.1739375748282,-93.1738625748282,-93.1738625748282,-93.1739375748282,-93.1739375748282,NaN]","[44.9928426817491,44.9928426817491,44.9928366817491,44.9928366817491,44.9928426817491,NaN]",1289,-93.17402654,44.99287867,-93.17395154,44.99287267
990,"[-93.1739377416322,44.9928301681161;-93.1738627416322,44.9928361681161]","[-93.1739377416322,-93.1738627416322,-93.1738627416322,-93.1739377416322,-93.1739377416322,NaN]","[44.9928361681161,44.9928361681161,44.9928301681161,44.9928301681161,44.9928361681161,NaN]",1290,-93.17402654,44.99287267,-93.17395154,44.99286667
991,"[-93.1739328073960,44.9928241149912;-93.1738578073960,44.9928301149912]","[-93.1739328073960,-93.1738578073960,-93.1738578073960,-93.1739328073960,-93.1739328073960,NaN]","[44.9928301149912,44.9928301149912,44.9928241149912,44.9928241149912,44.9928301149912,NaN]",1291,-93.17402654,44.99286667,-93.17395154,44.99286067
992,"[-93.1739326947019,44.9928168549715;-93.1738576947019,44.9928228549715]","[-93.1739326947019,-93.1738576947019,-93.1738576947019,-93.1739326947019,-93.1739326947019,NaN]","[44.9928228549715,44.9928228549715,44.9928168549715,44.9928168549715,44.9928228549715,NaN]",1292,-93.17402654,44.99286067,-93.17395154,44.99285467
993,"[-93.1739342537465,44.9928091367026;-93.1738592537465,44.9928151367026]","[-93.1739342537465,-93.1738592537465,-93.1738592537465,-93.1739342537465,-93.1739342537465,NaN]","[44.9928151367026,44.9928151367026,44.9928091367026,44.9928091367026,44.9928151367026,NaN]",1293,-93.17402654,44.99285467,-93.17395154,44.99284867
994,"[-93.1739331158376,44.9928025870381;-93.1738581158376,44.9928085870381]","[-93.1739331158376,-93.1738581158376,-93.1738581158376,-93.1739331158376,-93.1739331158376,NaN]","[44.9928085870381,44.9928085870381,44.9928025870381,44.9928025870381,44.9928085870381,NaN]",1294,-93.17402654,44.99284867,-93.17395154,44.99284267
995,"[-93.1739317115286,44.9927963465760;-93.1738567115286,44.9928023465760]","[-93.1739317115286,-93.1738567115286,-93.1738567115286,-93.1739317115286,-93.1739317115286,NaN]","[44.9928023465760,44.9928023465760,44.9927963465760,44.9927963465760,44.9928023465760,NaN]",1295,-93.17402654,44.99284267,-93.17395154,44.99283667
996,"[-93.1739325256012,44.9927898169400;-93.1738575256012,44.9927958169400]","[-93.1739325256012,-93.1738575256012,-93.1738575256012,-93.1739325256012,-93.1739325256012,NaN]","[44.9927958169400,44.9927958169400,44.9927898169400,44.9927898169400,44.9927958169400,NaN]",1296,-93.17402654,44.99283667,-93.17395154,44.99283067
997,"[-93.1739320030650,44.9927820643981;-93.1738570030650,44.9927880643981]","[-93.1739320030650,-93.1738570030650,-93.1738570030650,-93.1739320030650,-93.1739320030650,NaN]","[44.9927880643981,44.9927880643981,44.9927820643981,44.9927820643981,44.9927880643981,NaN]",1297,-93.17402654,44.99283067,-93.17395154,44.99282467
998,"[-93.1739335602264,44.9927755018145;-93.1738585602264,44.9927815018145]","[-93.1739335602264,-93.1738585602264,-93.1738585602264,-93.1739335602264,-93.1739335602264,NaN]","[44.9927815018145,44.9927815018145,44.9927755018145,44.9927755018145,44.9927815018145,NaN]",1298,-93.17402654,44.99282467,-93.17395154,44.99281867
999,"[-93.1739303967434,44.9927688482247;-93.1738553967434,44.9927748482247]","[-93.1739303967434,-93.1738553967434,-93.1738553967434,-93.1739303967434,-93.1739303967434,NaN]","[44.9927748482247,44.9927748482247,44.9927688482247,44.9927688482247,44.9927748482247,NaN]",1299,-93.17402654,44.99281867,-93.17395154,44.99281267
1000,"[-93.1739336437867,44.9927610636487;-93.1738586437867,44.9927670636487]","[-93.1739336437867,-93.1738586437867,-93.1738586437867,-93.1739336437867,-93.1739336437867,NaN]","[44.9927670636487,44.9927670636487,44.9927610636487,44.9927610636487,44.9927670636487,NaN]",1300,-93.17402654,44.99281267,-93.17395154,44.99280667
