Fields,BoundingBox,X,Y,left,top,right,bottom,id
858,"[-93.1732426720174,44.9927494454254;-93.1731646720174,44.9927564454254]","[-93.1732426720174,-93.1731646720174,-93.1731646720174,-93.1732426720174,-93.1732426720174,NaN]","[44.9927564454254,44.9927564454254,44.9927494454254,44.9927494454254,44.9927564454254,NaN]",1062,-93.17327794,44.99277836,-93.17319994,44.99277136
859,"[-93.1732419906374,44.9927430132421;-93.1731639906374,44.9927500132421]","[-93.1732419906374,-93.1731639906374,-93.1731639906374,-93.1732419906374,-93.1732419906374,NaN]","[44.9927500132421,44.9927500132421,44.9927430132421,44.9927430132421,44.9927500132421,NaN]",1063,-93.17327794,44.99277136,-93.17319994,44.99276436
860,"[-93.1732422177641,44.9927361268055;-93.1731642177641,44.9927431268055]","[-93.1732422177641,-93.1731642177641,-93.1731642177641,-93.1732422177641,-93.1732422177641,NaN]","[44.9927431268055,44.9927431268055,44.9927361268055,44.9927361268055,44.9927431268055,NaN]",1064,-93.17327794,44.99276436,-93.17319994,44.99275736
861,"[-93.1732468738613,44.9927291268055;-93.1731688738613,44.9927361268055]","[-93.1732468738613,-93.1731688738613,-93.1731688738613,-93.1732468738613,-93.1732468738613,NaN]","[44.9927361268055,44.9927361268055,44.9927291268055,44.9927291268055,44.9927361268055,NaN]",1065,-93.17327794,44.99275736,-93.17319994,44.99275036
862,"[-93.1732467602979,44.9927220132421;-93.1731687602979,44.9927290132421]","[-93.1732467602979,-93.1731687602979,-93.1731687602979,-93.1732467602979,-93.1732467602979,NaN]","[44.9927290132421,44.9927290132421,44.9927220132421,44.9927220132421,44.9927290132421,NaN]",1066,-93.17327794,44.99275036,-93.17319994,44.99274336
863,"[-93.1732469874246,44.9927150132421;-93.1731689874246,44.9927220132421]","[-93.1732469874246,-93.1731689874246,-93.1731689874246,-93.1732469874246,-93.1732469874246,NaN]","[44.9927220132421,44.9927220132421,44.9927150132421,44.9927150132421,44.9927220132421,NaN]",1067,-93.17327794,44.99274336,-93.17319994,44.99273636
864,"[-93.1732474416780,44.9927082403688;-93.1731694416780,44.9927152403688]","[-93.1732474416780,-93.1731694416780,-93.1731694416780,-93.1732474416780,-93.1732474416780,NaN]","[44.9927152403688,44.9927152403688,44.9927082403688,44.9927082403688,44.9927152403688,NaN]",1068,-93.17327794,44.99273636,-93.17319994,44.99272936
865,"[-93.1731714858182,44.9930338334684;-93.1730934858182,44.9930408334684]","[-93.1731714858182,-93.1730934858182,-93.1730934858182,-93.1731714858182,-93.1731714858182,NaN]","[44.9930408334684,44.9930408334684,44.9930338334684,44.9930338334684,44.9930408334684,NaN]",1081,-93.17319994,44.99306536,-93.17312194,44.99305836
866,"[-93.1731709180015,44.9930271741585;-93.1730929180015,44.9930341741584]","[-93.1731709180015,-93.1730929180015,-93.1730929180015,-93.1731709180015,-93.1731709180015,NaN]","[44.9930341741584,44.9930341741584,44.9930271741585,44.9930271741585,44.9930341741584,NaN]",1082,-93.17319994,44.99305836,-93.17312194,44.99305136
867,"[-93.1731689874246,44.9930200605951;-93.1730909874246,44.9930270605951]","[-93.1731689874246,-93.1730909874246,-93.1730909874246,-93.1731689874246,-93.1731689874246,NaN]","[44.9930270605951,44.9930270605951,44.9930200605951,44.9930200605951,44.9930270605951,NaN]",1083,-93.17319994,44.99305136,-93.17312194,44.99304436
868,"[-93.1731673975378,44.9930129470318;-93.1730893975378,44.9930199470318]","[-93.1731673975378,-93.1730893975378,-93.1730893975378,-93.1731673975378,-93.1731673975378,NaN]","[44.9930199470318,44.9930199470318,44.9930129470318,44.9930129470318,44.9930199470318,NaN]",1084,-93.17319994,44.99304436,-93.17312194,44.99303736
869,"[-93.1731691009880,44.9930059470318;-93.1730911009880,44.9930129470318]","[-93.1731691009880,-93.1730911009880,-93.1730911009880,-93.1731691009880,-93.1731691009880,NaN]","[44.9930129470318,44.9930129470318,44.9930059470318,44.9930059470318,44.9930129470318,NaN]",1085,-93.17319994,44.99303736,-93.17312194,44.99303036
870,"[-93.1731698959314,44.9929990605951;-93.1730918959314,44.9930060605951]","[-93.1731698959314,-93.1730918959314,-93.1730918959314,-93.1731698959314,-93.1731698959314,NaN]","[44.9930060605951,44.9930060605951,44.9929990605951,44.9929990605951,44.9930060605951,NaN]",1086,-93.17319994,44.99303036,-93.17312194,44.99302336
871,"[-93.1731675111011,44.9929925148485;-93.1730895111011,44.9929995148485]","[-93.1731675111011,-93.1730895111011,-93.1730895111011,-93.1731675111011,-93.1731675111011,NaN]","[44.9929995148485,44.9929995148485,44.9929925148485,44.9929925148485,44.9929995148485,NaN]",1087,-93.17319994,44.99302336,-93.17312194,44.99301636
872,"[-93.1731655805242,44.9929856284118;-93.1730875805242,44.9929926284118]","[-93.1731655805242,-93.1730875805242,-93.1730875805242,-93.1731655805242,-93.1731655805242,NaN]","[44.9929926284118,44.9929926284118,44.9929856284118,44.9929856284118,44.9929926284118,NaN]",1088,-93.17319994,44.99301636,-93.17312194,44.99300936
873,"[-93.1731660347776,44.9929784012851;-93.1730880347776,44.9929854012851]","[-93.1731660347776,-93.1730880347776,-93.1730880347776,-93.1731660347776,-93.1731660347776,NaN]","[44.9929854012851,44.9929854012851,44.9929784012851,44.9929784012851,44.9929854012851,NaN]",1089,-93.17319994,44.99300936,-93.17312194,44.99300236
874,"[-93.1731694416780,44.9929714012851;-93.1730914416780,44.9929784012851]","[-93.1731694416780,-93.1730914416780,-93.1730914416780,-93.1731694416780,-93.1731694416780,NaN]","[44.9929784012851,44.9929784012851,44.9929714012851,44.9929714012851,44.9929784012851,NaN]",1090,-93.17319994,44.99300236,-93.17312194,44.99299536
875,"[-93.1731650127075,44.9929642877218;-93.1730870127075,44.9929712877218]","[-93.1731650127075,-93.1730870127075,-93.1730870127075,-93.1731650127075,-93.1731650127075,NaN]","[44.9929712877218,44.9929712877218,44.9929642877218,44.9929642877218,44.9929712877218,NaN]",1091,-93.17319994,44.99299536,-93.17312194,44.99298836
876,"[-93.1731671704111,44.9929571741585;-93.1730891704111,44.9929641741585]","[-93.1731671704111,-93.1730891704111,-93.1730891704111,-93.1731671704111,-93.1731671704111,NaN]","[44.9929641741585,44.9929641741585,44.9929571741585,44.9929571741585,44.9929641741585,NaN]",1092,-93.17319994,44.99298836,-93.17312194,44.99298136
877,"[-93.1731700094947,44.9929504012851;-93.1730920094947,44.9929574012851]","[-93.1731700094947,-93.1730920094947,-93.1730920094947,-93.1731700094947,-93.1731700094947,NaN]","[44.9929574012851,44.9929574012851,44.9929504012851,44.9929504012851,44.9929574012851,NaN]",1093,-93.17319994,44.99298136,-93.17312194,44.99297436
878,"[-93.1731708044382,44.9929435148485;-93.1730928044382,44.9929505148485]","[-93.1731708044382,-93.1730928044382,-93.1730928044382,-93.1731708044382,-93.1731708044382,NaN]","[44.9929505148485,44.9929505148485,44.9929435148485,44.9929435148485,44.9929505148485,NaN]",1094,-93.17319994,44.99297436,-93.17312194,44.99296736
879,"[-93.1731680789178,44.9929365148485;-93.1730900789178,44.9929435148485]","[-93.1731680789178,-93.1730900789178,-93.1730900789178,-93.1731680789178,-93.1731680789178,NaN]","[44.9929435148485,44.9929435148485,44.9929365148485,44.9929365148485,44.9929435148485,NaN]",1095,-93.17319994,44.99296736,-93.17312194,44.99296036
880,"[-93.1731669432844,44.9929296284118;-93.1730889432844,44.9929366284118]","[-93.1731669432844,-93.1730889432844,-93.1730889432844,-93.1731669432844,-93.1731669432844,NaN]","[44.9929366284118,44.9929366284118,44.9929296284118,44.9929296284118,44.9929366284118,NaN]",1096,-93.17319994,44.99296036,-93.17312194,44.99295336
881,"[-93.1731695552413,44.9929226284118;-93.1730915552413,44.9929296284118]","[-93.1731695552413,-93.1730915552413,-93.1730915552413,-93.1731695552413,-93.1731695552413,NaN]","[44.9929296284118,44.9929296284118,44.9929226284118,44.9929226284118,44.9929296284118,NaN]",1097,-93.17319994,44.99295336,-93.17312194,44.99294636
882,"[-93.1731718265083,44.9929158555385;-93.1730938265083,44.9929228555385]","[-93.1731718265083,-93.1730938265083,-93.1730938265083,-93.1731718265083,-93.1731718265083,NaN]","[44.9929228555385,44.9929228555385,44.9929158555385,44.9929158555385,44.9929228555385,NaN]",1098,-93.17319994,44.99294636,-93.17312194,44.99293936
883,"[-93.1731701230581,44.9929089691019;-93.1730921230581,44.9929159691019]","[-93.1731701230581,-93.1730921230581,-93.1730921230581,-93.1731701230581,-93.1731701230581,NaN]","[44.9929159691019,44.9929159691019,44.9929089691019,44.9929089691019,44.9929159691019,NaN]",1099,-93.17319994,44.99293936,-93.17312194,44.99293236
884,"[-93.1731654669609,44.9929020826652;-93.1730874669609,44.9929090826652]","[-93.1731654669609,-93.1730874669609,-93.1730874669609,-93.1731654669609,-93.1731654669609,NaN]","[44.9929090826652,44.9929090826652,44.9929020826652,44.9929020826652,44.9929090826652,NaN]",1100,-93.17319994,44.99293236,-93.17312194,44.99292536
885,"[-93.1731695552413,44.9928951962286;-93.1730915552413,44.9929021962286]","[-93.1731695552413,-93.1730915552413,-93.1730915552413,-93.1731695552413,-93.1731695552413,NaN]","[44.9929021962286,44.9929021962286,44.9928951962286,44.9928951962286,44.9929021962286,NaN]",1101,-93.17319994,44.99292536,-93.17312194,44.99291836
886,"[-93.1731715993816,44.9928883097919;-93.1730935993816,44.9928953097919]","[-93.1731715993816,-93.1730935993816,-93.1730935993816,-93.1731715993816,-93.1731715993816,NaN]","[44.9928953097919,44.9928953097919,44.9928883097919,44.9928883097919,44.9928953097919,NaN]",1102,-93.17319994,44.99291836,-93.17312194,44.99291136
887,"[-93.1731662619043,44.9928813097919;-93.1730882619043,44.9928883097919]","[-93.1731662619043,-93.1730882619043,-93.1730882619043,-93.1731662619043,-93.1731662619043,NaN]","[44.9928883097919,44.9928883097919,44.9928813097919,44.9928813097919,44.9928883097919,NaN]",1103,-93.17319994,44.99291136,-93.17312194,44.99290436
888,"[-93.1731635363840,44.9928745369186;-93.1730855363840,44.9928815369186]","[-93.1731635363840,-93.1730855363840,-93.1730855363840,-93.1731635363840,-93.1731635363840,NaN]","[44.9928815369186,44.9928815369186,44.9928745369186,44.9928745369186,44.9928815369186,NaN]",1104,-93.17319994,44.99290436,-93.17312194,44.99289736
889,"[-93.1731666025944,44.9928675369186;-93.1730886025944,44.9928745369186]","[-93.1731666025944,-93.1730886025944,-93.1730886025944,-93.1731666025944,-93.1731666025944,NaN]","[44.9928745369186,44.9928745369186,44.9928675369186,44.9928675369186,44.9928745369186,NaN]",1105,-93.17319994,44.99289736,-93.17312194,44.99289036
890,"[-93.1731691009880,44.9928606504820;-93.1730911009880,44.9928676504820]","[-93.1731691009880,-93.1730911009880,-93.1730911009880,-93.1731691009880,-93.1731691009880,NaN]","[44.9928676504820,44.9928676504820,44.9928606504820,44.9928606504820,44.9928676504820,NaN]",1106,-93.17319994,44.99289036,-93.17312194,44.99288336
891,"[-93.1731684196079,44.9928534233553;-93.1730904196079,44.9928604233553]","[-93.1731684196079,-93.1730904196079,-93.1730904196079,-93.1731684196079,-93.1731684196079,NaN]","[44.9928604233553,44.9928604233553,44.9928534233553,44.9928534233553,44.9928604233553,NaN]",1107,-93.17319994,44.99288336,-93.17312194,44.99287636
892,"[-93.1731626278772,44.9928466504820;-93.1730846278772,44.9928536504820]","[-93.1731626278772,-93.1730846278772,-93.1730846278772,-93.1731626278772,-93.1731626278772,NaN]","[44.9928536504820,44.9928536504820,44.9928466504820,44.9928466504820,44.9928536504820,NaN]",1108,-93.17319994,44.99287636,-93.17312194,44.99286936
893,"[-93.1731667161577,44.9928396504820;-93.1730887161577,44.9928466504819]","[-93.1731667161577,-93.1730887161577,-93.1730887161577,-93.1731667161577,-93.1731667161577,NaN]","[44.9928466504819,44.9928466504819,44.9928396504820,44.9928396504820,44.9928466504819,NaN]",1109,-93.17319994,44.99286936,-93.17312194,44.99286236
894,"[-93.1731691009880,44.9928328776086;-93.1730911009880,44.9928398776086]","[-93.1731691009880,-93.1730911009880,-93.1730911009880,-93.1731691009880,-93.1731691009880,NaN]","[44.9928398776086,44.9928398776086,44.9928328776086,44.9928328776086,44.9928398776086,NaN]",1110,-93.17319994,44.99286236,-93.17312194,44.99285536
895,"[-93.1731664890310,44.9928259911720;-93.1730884890310,44.9928329911720]","[-93.1731664890310,-93.1730884890310,-93.1730884890310,-93.1731664890310,-93.1731664890310,NaN]","[44.9928329911720,44.9928329911720,44.9928259911720,44.9928259911720,44.9928329911720,NaN]",1111,-93.17319994,44.99285536,-93.17312194,44.99284836
896,"[-93.1731658076509,44.9928191047353;-93.1730878076509,44.9928261047353]","[-93.1731658076509,-93.1730878076509,-93.1730878076509,-93.1731658076509,-93.1731658076509,NaN]","[44.9928261047353,44.9928261047353,44.9928191047353,44.9928191047353,44.9928261047353,NaN]",1112,-93.17319994,44.99284836,-93.17312194,44.99284136
897,"[-93.1731662619043,44.9928117640453;-93.1730882619043,44.9928187640453]","[-93.1731662619043,-93.1730882619043,-93.1730882619043,-93.1731662619043,-93.1731662619043,NaN]","[44.9928187640453,44.9928187640453,44.9928117640453,44.9928117640453,44.9928187640453,NaN]",1113,-93.17319994,44.99284136,-93.17312194,44.99283436
898,"[-93.1731702366214,44.9928047640453;-93.1730922366214,44.9928117640453]","[-93.1731702366214,-93.1730922366214,-93.1730922366214,-93.1731702366214,-93.1731702366214,NaN]","[44.9928117640453,44.9928117640453,44.9928047640453,44.9928047640453,44.9928117640453,NaN]",1114,-93.17319994,44.99283436,-93.17312194,44.99282736
899,"[-93.1731670568477,44.9927977640453;-93.1730890568477,44.9928047640453]","[-93.1731670568477,-93.1730890568477,-93.1730890568477,-93.1731670568477,-93.1731670568477,NaN]","[44.9928047640453,44.9928047640453,44.9927977640453,44.9927977640453,44.9928047640453,NaN]",1115,-93.17319994,44.99282736,-93.17312194,44.99282036
900,"[-93.1731668297210,44.9927909911720;-93.1730888297210,44.9927979911720]","[-93.1731668297210,-93.1730888297210,-93.1730888297210,-93.1731668297210,-93.1731668297210,NaN]","[44.9927979911720,44.9927979911720,44.9927909911720,44.9927909911720,44.9927979911720,NaN]",1116,-93.17319994,44.99282036,-93.17312194,44.99281336
901,"[-93.1731692145513,44.9927839911720;-93.1730912145513,44.9927909911720]","[-93.1731692145513,-93.1730912145513,-93.1730912145513,-93.1731692145513,-93.1731692145513,NaN]","[44.9927909911720,44.9927909911720,44.9927839911720,44.9927839911720,44.9927909911720,NaN]",1117,-93.17319994,44.99281336,-93.17312194,44.99280636
902,"[-93.1731691009880,44.9927772182987;-93.1730911009880,44.9927842182987]","[-93.1731691009880,-93.1730911009880,-93.1730911009880,-93.1731691009880,-93.1731691009880,NaN]","[44.9927842182987,44.9927842182987,44.9927772182987,44.9927772182987,44.9927842182987,NaN]",1118,-93.17319994,44.99280636,-93.17312194,44.99279936
903,"[-93.1731661483410,44.9927701047353;-93.1730881483410,44.9927771047353]","[-93.1731661483410,-93.1730881483410,-93.1730881483410,-93.1731661483410,-93.1731661483410,NaN]","[44.9927771047353,44.9927771047353,44.9927701047353,44.9927701047353,44.9927771047353,NaN]",1119,-93.17319994,44.99279936,-93.17312194,44.99279236
904,"[-93.1731670568477,44.9927629911720;-93.1730890568477,44.9927699911720]","[-93.1731670568477,-93.1730890568477,-93.1730890568477,-93.1731670568477,-93.1731670568477,NaN]","[44.9927699911720,44.9927699911720,44.9927629911720,44.9927629911720,44.9927699911720,NaN]",1120,-93.17319994,44.99279236,-93.17312194,44.99278536
905,"[-93.1731694416780,44.9927563318620;-93.1730914416780,44.9927633318620]","[-93.1731694416780,-93.1730914416780,-93.1730914416780,-93.1731694416780,-93.1731694416780,NaN]","[44.9927633318620,44.9927633318620,44.9927563318620,44.9927563318620,44.9927633318620,NaN]",1121,-93.17319994,44.99278536,-93.17312194,44.99277836
906,"[-93.1731700094947,44.9927492182987;-93.1730920094947,44.9927562182987]","[-93.1731700094947,-93.1730920094947,-93.1730920094947,-93.1731700094947,-93.1731700094947,NaN]","[44.9927562182987,44.9927562182987,44.9927492182987,44.9927492182987,44.9927562182987,NaN]",1122,-93.17319994,44.99277836,-93.17312194,44.99277136
907,"[-93.1731684196079,44.9927424454254;-93.1730904196079,44.9927494454254]","[-93.1731684196079,-93.1730904196079,-93.1730904196079,-93.1731684196079,-93.1731684196079,NaN]","[44.9927494454254,44.9927494454254,44.9927424454254,44.9927424454254,44.9927494454254,NaN]",1123,-93.17319994,44.99277136,-93.17312194,44.99276436
908,"[-93.1731677382278,44.9927355589887;-93.1730897382278,44.9927425589887]","[-93.1731677382278,-93.1730897382278,-93.1730897382278,-93.1731677382278,-93.1731677382278,NaN]","[44.9927425589887,44.9927425589887,44.9927355589887,44.9927355589887,44.9927425589887,NaN]",1124,-93.17319994,44.99276436,-93.17312194,44.99275736
909,"[-93.1731693281147,44.9927284454254;-93.1730913281147,44.9927354454254]","[-93.1731693281147,-93.1730913281147,-93.1730913281147,-93.1731693281147,-93.1731693281147,NaN]","[44.9927354454254,44.9927354454254,44.9927284454254,44.9927284454254,44.9927354454254,NaN]",1125,-93.17319994,44.99275736,-93.17312194,44.99275036
910,"[-93.1731702366214,44.9927211047353;-93.1730922366214,44.9927281047353]","[-93.1731702366214,-93.1730922366214,-93.1730922366214,-93.1731702366214,-93.1731702366214,NaN]","[44.9927281047353,44.9927281047353,44.9927211047353,44.9927211047353,44.9927281047353,NaN]",1126,-93.17319994,44.99275036,-93.17312194,44.99274336
911,"[-93.1731703501848,44.9927144454254;-93.1730923501848,44.9927214454254]","[-93.1731703501848,-93.1730923501848,-93.1730923501848,-93.1731703501848,-93.1731703501848,NaN]","[44.9927214454254,44.9927214454254,44.9927144454254,44.9927144454254,44.9927214454254,NaN]",1127,-93.17319994,44.99274336,-93.17312194,44.99273636
912,"[-93.1731717129449,44.9927078996788;-93.1730937129449,44.9927148996788]","[-93.1731717129449,-93.1730937129449,-93.1730937129449,-93.1731717129449,-93.1731717129449,NaN]","[44.9927148996788,44.9927148996788,44.9927078996788,44.9927078996788,44.9927148996788,NaN]",1128,-93.17319994,44.99273636,-93.17312194,44.99272936
